2026-02-05 18:47:12,784 - INFO - Loading CSV from output_with_qs_match.csv
2026-02-05 18:47:12,841 - INFO - Processing 19706 authors starting from row 0
2026-02-05 20:01:25,435 - INFO - Row 16175/19706: Searching for Norman, M.A.
2026-02-05 20:01:25,688 - INFO - Row 16176/19706: Searching for Mitchell, O.S.
2026-02-05 20:01:25,931 - INFO - Row 16177/19706: Searching for Ullah, R.
2026-02-05 20:01:26,179 - INFO - Row 16178/19706: Searching for Shivakoti, G.P.
2026-02-05 20:01:26,578 - INFO - Row 16179/19706: Searching for Zulfiqar, F.
2026-02-05 20:01:26,819 - INFO - Row 16180/19706: Searching for Iqbal, M.N.
2026-02-05 20:01:27,191 - INFO - Row 16181/19706: Searching for Shah, A.A.
2026-02-05 20:01:27,451 - INFO - Row 16182/19706: Searching for Van Dalen, H.P.
2026-02-05 20:01:28,024 - INFO - Row 16183/19706: Searching for Henkens, K.
2026-02-05 20:01:28,257 - INFO - Row 16184/19706: Searching for Hershey, D.A.
2026-02-05 20:01:28,492 - INFO - Row 16185/19706: Searching for Lusardi, A.
2026-02-05 20:01:28,875 - INFO - Row 16186/19706: Searching for Samek, A.
2026-02-05 20:01:29,343 - INFO - Row 16187/19706: Searching for Kapteyn, A.
2026-02-05 20:01:29,705 - INFO - Row 16188/19706: Searching for Glinert, L.
2026-02-05 20:01:30,265 - INFO - Row 16189/19706: Searching for Hung, A.
2026-02-05 20:01:30,883 - INFO - Row 16190/19706: Searching for Clark, R.
2026-02-05 20:01:31,188 - INFO - Row 16191/19706: Searching for Lusardi, A.
2026-02-05 20:01:31,494 - INFO - Row 16192/19706: Searching for Mitchell, O.S.
2026-02-05 20:01:31,734 - INFO - Row 16193/19706: Searching for Boisclair, D.
2026-02-05 20:01:32,112 - INFO - Row 16194/19706: Searching for Lusardi, A.
2026-02-05 20:01:32,507 - INFO - Row 16195/19706: Searching for Loke, Y.J.
2026-02-05 20:01:32,732 - INFO - Row 16196/19706: Searching for Zokaityte, A.
2026-02-05 20:01:32,974 - INFO - Row 16197/19706: Searching for Potocki, T.
2026-02-05 20:01:33,211 - INFO - Row 16198/19706: Searching for Opolski, K.
2026-02-05 20:01:33,452 - INFO - Row 16199/19706: Searching for Zhang, Y.
2026-02-05 20:01:33,951 - INFO - Row 16200/19706: Searching for Ben-Ishai, S.
2026-02-05 20:01:34,351 - INFO - Checkpoint: Saved progress at row 16200
2026-02-05 20:01:34,351 - INFO - Row 16201/19706: Searching for Tatuev, A.A.
2026-02-05 20:01:34,609 - INFO - Row 16202/19706: Searching for Kutsuri, G.N.
2026-02-05 20:01:34,854 - INFO - Row 16203/19706: Searching for Rokotyanskaya, V.V.
2026-02-05 20:01:35,104 - INFO - Row 16204/19706: Searching for Lyapuntsova, E.V.
2026-02-05 20:01:35,323 - INFO - Row 16205/19706: Searching for Shanin, S.A.
2026-02-05 20:01:35,556 - INFO - Row 16206/19706: Searching for Kirbiš, I.
2026-02-05 20:01:36,104 - INFO - Row 16207/19706: Searching for Vehovec, M.
2026-02-05 20:01:36,411 - INFO - Row 16208/19706: Searching for Galić, Z.
2026-02-05 20:01:36,659 - INFO - Row 16209/19706: Searching for Maitra, D.
2026-02-05 20:01:36,905 - INFO - Row 16210/19706: Searching for Upadhyay, P.
2026-02-05 20:01:37,331 - INFO - Row 16211/19706: Searching for Eniola, A.A.
2026-02-05 20:01:37,636 - INFO - Row 16212/19706: Searching for Lee, Y.G.
2026-02-05 20:01:37,876 - INFO - Row 16213/19706: Searching for Kim, S.
2026-02-05 20:01:38,126 - INFO - Row 16214/19706: Searching for Campara, J.P.
2026-02-05 20:01:38,349 - INFO - Row 16215/19706: Searching for Paraboni, A.L.
2026-02-05 20:01:38,597 - INFO - Row 16216/19706: Searching for Binder, C.
2026-02-05 20:01:38,822 - INFO - Row 16217/19706: Searching for Lin, C.
2026-02-05 20:01:39,077 - ERROR - Error searching for title 'Financial literacy, financial advisors, and information sources on demand for life insurance': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AFinancial+literacy%2C+financial+advisors%2C+and+information+sources+on+demand+for+life+insurance&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:01:39,078 - INFO - Row 16218/19706: Searching for Hsiao, Y.-J.
2026-02-05 20:01:39,273 - ERROR - Error searching for title 'Financial literacy, financial advisors, and information sources on demand for life insurance': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AFinancial+literacy%2C+financial+advisors%2C+and+information+sources+on+demand+for+life+insurance&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:01:39,274 - INFO - Row 16219/19706: Searching for Yeh, C.-Y.
2026-02-05 20:01:39,494 - ERROR - Error searching for title 'Financial literacy, financial advisors, and information sources on demand for life insurance': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AFinancial+literacy%2C+financial+advisors%2C+and+information+sources+on+demand+for+life+insurance&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:01:39,495 - INFO - Row 16220/19706: Searching for Nolte, S.
2026-02-05 20:01:39,721 - INFO - Row 16221/19706: Searching for Bucher-Koenen, T.
2026-02-05 20:01:40,100 - INFO - Row 16222/19706: Searching for Lusardi, A.
2026-02-05 20:01:40,440 - INFO - Row 16223/19706: Searching for Alessie, R.
2026-02-05 20:01:40,803 - INFO - Row 16224/19706: Searching for Chu, Z.
2026-02-05 20:01:41,028 - ERROR - Error searching for title 'Financial Literacy, Portfolio Choice and Financial Well-Being': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AFinancial+Literacy%2C+Portfolio+Choice+and+Financial+Well-Being&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:01:41,029 - INFO - Row 16225/19706: Searching for Wang, Z.
2026-02-05 20:01:41,267 - ERROR - Error searching for title 'Financial Literacy, Portfolio Choice and Financial Well-Being': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AFinancial+Literacy%2C+Portfolio+Choice+and+Financial+Well-Being&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:01:41,268 - INFO - Row 16226/19706: Searching for Conklin, J.N.
2026-02-05 20:01:41,482 - ERROR - Error searching for title 'Financial Literacy, Broker–Borrower Interaction and Mortgage Default': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AFinancial+Literacy%2C+Broker%E2%80%93Borrower+Interaction+and+Mortgage+Default&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:01:41,483 - INFO - Row 16227/19706: Searching for Ahmad, F.A.
2026-02-05 20:01:41,726 - INFO - Row 16228/19706: Searching for White, A.J.
2026-02-05 20:01:41,952 - INFO - Row 16229/19706: Searching for Jariwala, H.V.
2026-02-05 20:01:42,174 - INFO - Row 16230/19706: Searching for Dziegielewski, S.F.
2026-02-05 20:01:42,427 - INFO - Row 16231/19706: Searching for Hewett, P.C.
2026-02-05 20:01:42,673 - INFO - Row 16232/19706: Searching for Austrian, K.
2026-02-05 20:01:42,921 - INFO - Row 16233/19706: Searching for Soler-Hampejsek, E.
2026-02-05 20:01:43,184 - INFO - Row 16234/19706: Searching for Behrman, J.R.
2026-02-05 20:01:43,411 - INFO - Row 16235/19706: Searching for Bozzani, F.
2026-02-05 20:01:43,770 - INFO - Row 16236/19706: Searching for Jackson-Hachonda, N.A.
2026-02-05 20:01:44,043 - INFO - Row 16237/19706: Searching for Gramațki, I.
2026-02-05 20:01:44,285 - INFO - Row 16238/19706: Searching for Saaidin, S.
2026-02-05 20:01:44,706 - INFO - Row 16239/19706: Searching for Endut, I.R.
2026-02-05 20:01:44,961 - INFO - Row 16240/19706: Searching for Abu Samah, S.A.A.
2026-02-05 20:01:45,186 - INFO - Row 16241/19706: Searching for Ismail, S.
2026-02-05 20:01:45,434 - INFO - Row 16242/19706: Searching for Faique, F.A.
2026-02-05 20:01:45,677 - INFO - Row 16243/19706: Searching for Bakri, M.H.
2026-02-05 20:01:45,926 - INFO - Row 16244/19706: Searching for Boatman, A.
2026-02-05 20:01:46,126 - ERROR - Error searching for title 'How Financial Literacy, Federal Aid Knowledge, and Credit Market Experience Predict Loan Aversion for Education': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AHow+Financial+Literacy%2C+Federal+Aid+Knowledge%2C+and+Credit+Market+Experience+Predict+Loan+Aversion+for+Education&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:01:46,127 - INFO - Row 16245/19706: Searching for Pietrantonio, K.R.
2026-02-05 20:01:46,332 - ERROR - Error searching for title 'A plan for addressing the student debt crisis in psychological graduate training: Commentary on "graduate debt in psychology: A quantitative analysis" (Doran et al., 2016)': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AA+plan+for+addressing+the+student+debt+crisis+in+psychological+graduate+training%3A+Commentary+on+%22graduate+debt+in+psychology%3A+A+quantitative+analysis%22+%28Doran+et+al.%2C+2016%29&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:01:46,333 - INFO - Row 16246/19706: Searching for Garriott, P.O.
2026-02-05 20:01:46,548 - ERROR - Error searching for title 'A plan for addressing the student debt crisis in psychological graduate training: Commentary on "graduate debt in psychology: A quantitative analysis" (Doran et al., 2016)': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AA+plan+for+addressing+the+student+debt+crisis+in+psychological+graduate+training%3A+Commentary+on+%22graduate+debt+in+psychology%3A+A+quantitative+analysis%22+%28Doran+et+al.%2C+2016%29&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:01:46,549 - INFO - Row 16247/19706: Searching for Cheak-Zamora, N.C.
2026-02-05 20:01:46,782 - INFO - Row 16248/19706: Searching for Teti, M.
2026-02-05 20:01:47,038 - INFO - Row 16249/19706: Searching for Peters, C.
2026-02-05 20:01:47,270 - INFO - Row 16250/19706: Searching for Maurer-Batjer, A.
2026-02-05 20:01:47,777 - INFO - Row 16251/19706: Searching for Gathergood, J.
2026-02-05 20:01:48,024 - INFO - Row 16252/19706: Searching for Weber, J.
2026-02-05 20:01:48,263 - INFO - Row 16253/19706: Searching for Gathergood, J.
2026-02-05 20:01:48,482 - ERROR - Error searching for title 'Financial literacy, present bias and alternative mortgage products': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AFinancial+literacy%2C+present+bias+and+alternative+mortgage+products&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:01:48,483 - INFO - Row 16254/19706: Searching for Weber, J.
2026-02-05 20:01:48,703 - ERROR - Error searching for title 'Financial literacy, present bias and alternative mortgage products': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AFinancial+literacy%2C+present+bias+and+alternative+mortgage+products&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:01:48,704 - INFO - Row 16255/19706: Searching for Huang, Y.-M.
2026-02-05 20:01:48,952 - INFO - Row 16256/19706: Searching for Liu, M.-C.
2026-02-05 20:01:49,195 - INFO - Row 16257/19706: Searching for Lai, C.-H.
2026-02-05 20:01:49,429 - INFO - Row 16258/19706: Searching for Grandis, H.
2026-02-05 20:01:49,673 - INFO - Row 16259/19706: Searching for MacLeod, S.
2026-02-05 20:01:49,902 - INFO - Row 16260/19706: Searching for Musich, S.
2026-02-05 20:01:50,140 - INFO - Row 16261/19706: Searching for Marinelli, N.
2026-02-05 20:01:50,539 - INFO - Row 16262/19706: Searching for Mazzoli, C.
2026-02-05 20:01:50,781 - INFO - Row 16263/19706: Searching for Palmucci, F.
2026-02-05 20:01:51,157 - INFO - Row 16264/19706: Searching for Walstad, W.
2026-02-05 20:01:51,413 - ERROR - Error searching for title 'Perspectives on evaluation in financial education: Landscape, issues, and studies': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3APerspectives+on+evaluation+in+financial+education%3A+Landscape%2C+issues%2C+and+studies&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:01:51,414 - INFO - Row 16265/19706: Searching for Urban, C.
2026-02-05 20:01:51,620 - ERROR - Error searching for title 'Perspectives on evaluation in financial education: Landscape, issues, and studies': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3APerspectives+on+evaluation+in+financial+education%3A+Landscape%2C+issues%2C+and+studies&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:01:51,621 - INFO - Row 16266/19706: Searching for J Asarta, C.
2026-02-05 20:01:51,835 - ERROR - Error searching for title 'Perspectives on evaluation in financial education: Landscape, issues, and studies': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3APerspectives+on+evaluation+in+financial+education%3A+Landscape%2C+issues%2C+and+studies&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:01:51,836 - INFO - Row 16267/19706: Searching for Breitbach, E.
2026-02-05 20:01:52,039 - ERROR - Error searching for title 'Perspectives on evaluation in financial education: Landscape, issues, and studies': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3APerspectives+on+evaluation+in+financial+education%3A+Landscape%2C+issues%2C+and+studies&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:01:52,040 - INFO - Row 16268/19706: Searching for Bosshardt, W.
2026-02-05 20:01:52,246 - ERROR - Error searching for title 'Perspectives on evaluation in financial education: Landscape, issues, and studies': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3APerspectives+on+evaluation+in+financial+education%3A+Landscape%2C+issues%2C+and+studies&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:01:52,247 - INFO - Row 16269/19706: Searching for Heath, J.
2026-02-05 20:01:52,455 - ERROR - Error searching for title 'Perspectives on evaluation in financial education: Landscape, issues, and studies': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3APerspectives+on+evaluation+in+financial+education%3A+Landscape%2C+issues%2C+and+studies&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:01:52,456 - INFO - Row 16270/19706: Searching for O'Neill, B.
2026-02-05 20:01:52,680 - ERROR - Error searching for title 'Perspectives on evaluation in financial education: Landscape, issues, and studies': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3APerspectives+on+evaluation+in+financial+education%3A+Landscape%2C+issues%2C+and+studies&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:01:52,681 - INFO - Row 16271/19706: Searching for Wagner, J.
2026-02-05 20:01:52,891 - ERROR - Error searching for title 'Perspectives on evaluation in financial education: Landscape, issues, and studies': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3APerspectives+on+evaluation+in+financial+education%3A+Landscape%2C+issues%2C+and+studies&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:01:52,892 - INFO - Row 16272/19706: Searching for Xiao, J.J.
2026-02-05 20:01:53,096 - ERROR - Error searching for title 'Perspectives on evaluation in financial education: Landscape, issues, and studies': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3APerspectives+on+evaluation+in+financial+education%3A+Landscape%2C+issues%2C+and+studies&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:01:53,097 - INFO - Row 16273/19706: Searching for Walstad, W.
2026-02-05 20:01:53,445 - INFO - Row 16274/19706: Searching for Rebeck, K.
2026-02-05 20:01:53,713 - INFO - Row 16275/19706: Searching for Förster, M.
2026-02-05 20:01:53,945 - INFO - Row 16276/19706: Searching for Happ, R.
2026-02-05 20:01:54,181 - INFO - Row 16277/19706: Searching for Lee, T.
2026-02-05 20:01:54,419 - INFO - Row 16278/19706: Searching for Yun, T.
2026-02-05 20:01:54,648 - INFO - Row 16279/19706: Searching for Haley, E.
2026-02-05 20:01:54,919 - INFO - Row 16280/19706: Searching for Smith, T.E.
2026-02-05 20:01:55,453 - INFO - Row 16281/19706: Searching for Malespin, T.
2026-02-05 20:01:55,680 - INFO - Row 16282/19706: Searching for Richards, K.V.
2026-02-05 20:01:55,915 - INFO - Row 16283/19706: Searching for Rose, S.L.
2026-02-05 20:01:56,134 - INFO - Row 16284/19706: Searching for Jang, D.-H.
2026-02-05 20:01:56,357 - INFO - Row 16285/19706: Searching for Blalock, J.S.
2026-02-05 20:01:56,599 - INFO - Row 16286/19706: Searching for Pinjisakikool, T.
2026-02-05 20:01:56,845 - INFO - Row 16287/19706: Searching for Leumann, S.
2026-02-05 20:01:57,301 - INFO - Row 16288/19706: Searching for Copanitsanou, P.
2026-02-05 20:01:57,606 - INFO - Row 16289/19706: Searching for Valkeapää, K.
2026-02-05 20:01:57,913 - INFO - Row 16290/19706: Searching for Cabrera, E.
2026-02-05 20:01:58,148 - INFO - Row 16291/19706: Searching for Katajisto, J.
2026-02-05 20:01:58,398 - INFO - Row 16292/19706: Searching for Leino-Kilpi, H.
2026-02-05 20:01:58,656 - INFO - Row 16293/19706: Searching for Sigurdardottir, A.K.
2026-02-05 20:01:58,901 - INFO - Row 16294/19706: Searching for Unosson, M.
2026-02-05 20:01:59,145 - INFO - Row 16295/19706: Searching for Zabalegui-Yárnoz, A.
2026-02-05 20:01:59,406 - INFO - Row 16296/19706: Searching for Lemonidou, C.
2026-02-05 20:01:59,755 - INFO - Row 16297/19706: Searching for Lusardi, A.
2026-02-05 20:02:00,109 - INFO - Row 16298/19706: Searching for Michaud, P.-C.
2026-02-05 20:02:00,474 - INFO - Row 16299/19706: Searching for Mitchell, O.S.
2026-02-05 20:02:00,795 - INFO - Row 16300/19706: Searching for Pikulina, E.
2026-02-05 20:02:01,163 - INFO - Checkpoint: Saved progress at row 16300
2026-02-05 20:02:01,164 - INFO - Row 16301/19706: Searching for Renneboog, L.
2026-02-05 20:02:01,601 - INFO - Row 16302/19706: Searching for Tobler, P.N.
2026-02-05 20:02:01,845 - INFO - Row 16303/19706: Searching for Bekaert, G.
2026-02-05 20:02:02,121 - INFO - Row 16304/19706: Searching for Hoyem, K.
2026-02-05 20:02:02,366 - INFO - Row 16305/19706: Searching for Hu, W.-Y.
2026-02-05 20:02:02,675 - INFO - Row 16306/19706: Searching for Firli, A.
2026-02-05 20:02:02,917 - INFO - Row 16307/19706: Searching for Guria, L.S.
2026-02-05 20:02:03,177 - INFO - Row 16308/19706: Searching for Guria, L.S.
2026-02-05 20:02:03,438 - INFO - Row 16309/19706: Searching for Shankaran, V.
2026-02-05 20:02:03,685 - INFO - Row 16310/19706: Searching for Loke, Y.J.
2026-02-05 20:02:03,925 - INFO - Row 16311/19706: Searching for Pärl, U.
2026-02-05 20:02:04,364 - INFO - Row 16312/19706: Searching for Mende, M.
2026-02-05 20:02:04,600 - ERROR - Error searching for title 'Activating consumers for better service coproduction outcomes through eustress: The interplay of firm-assigned workload, service literacy, and organizational support': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AActivating+consumers+for+better+service+coproduction+outcomes+through+eustress%3A+The+interplay+of+firm-assigned+workload%2C+service+literacy%2C+and+organizational+support&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:02:04,601 - INFO - Row 16313/19706: Searching for Scott, M.L.
2026-02-05 20:02:04,976 - ERROR - Error searching for title 'Activating consumers for better service coproduction outcomes through eustress: The interplay of firm-assigned workload, service literacy, and organizational support': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AActivating+consumers+for+better+service+coproduction+outcomes+through+eustress%3A+The+interplay+of+firm-assigned+workload%2C+service+literacy%2C+and+organizational+support&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:02:04,977 - INFO - Row 16314/19706: Searching for Vasilyeva, A.G.
2026-02-05 20:02:05,234 - INFO - Row 16315/19706: Searching for Sawatzki, C.
2026-02-05 20:02:05,481 - ERROR - Error searching for title 'Lessons in financial literacy task design: authentic, imaginable, useful': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ALessons+in+financial+literacy+task+design%3A+authentic%2C+imaginable%2C+useful&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:02:05,482 - INFO - Row 16316/19706: Searching for Woodyard, A.S.
2026-02-05 20:02:05,733 - INFO - Row 16317/19706: Searching for Robb, C.
2026-02-05 20:02:05,962 - INFO - Row 16318/19706: Searching for Turvey, C.G.
2026-02-05 20:02:06,158 - ERROR - Error searching for title 'Financial inclusion, financial education, and e-commerce in rural china': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AFinancial+inclusion%2C+financial+education%2C+and+e-commerce+in+rural+china&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:02:06,159 - INFO - Row 16319/19706: Searching for Xiong, X.
2026-02-05 20:02:06,363 - ERROR - Error searching for title 'Financial inclusion, financial education, and e-commerce in rural china': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AFinancial+inclusion%2C+financial+education%2C+and+e-commerce+in+rural+china&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:02:06,365 - INFO - Row 16320/19706: Searching for Blue, L.
2026-02-05 20:02:06,825 - INFO - Row 16321/19706: Searching for Pinto, L.E.
2026-02-05 20:02:07,104 - INFO - Row 16322/19706: Searching for Friedline, T.
2026-02-05 20:02:07,346 - INFO - Row 16323/19706: Searching for West, S.
2026-02-05 20:02:07,744 - INFO - Row 16324/19706: Searching for Rosell, N.
2026-02-05 20:02:08,030 - INFO - Row 16325/19706: Searching for Serido, J.
2026-02-05 20:02:08,356 - INFO - Row 16326/19706: Searching for Giofré, M.
2026-02-05 20:02:08,559 - ERROR - Error searching for title 'Financial education, investor protection and international portfolio diversification': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AFinancial+education%2C+investor+protection+and+international+portfolio+diversification&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:02:08,560 - INFO - Row 16327/19706: Searching for Vértesy, D.
2026-02-05 20:02:08,776 - ERROR - Error searching for title 'Preconditions, windows of opportunity and innovation strategies: Successive leadership changes in the regional jet industry': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3APreconditions%2C+windows+of+opportunity+and+innovation+strategies%3A+Successive+leadership+changes+in+the+regional+jet+industry&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:02:08,777 - INFO - Row 16328/19706: Searching for Gutiérrez-Nieto, B.
2026-02-05 20:02:09,029 - INFO - Row 16329/19706: Searching for Serrano-Cinca, C.
2026-02-05 20:02:09,264 - INFO - Row 16330/19706: Searching for Jorgensen, B.L.
2026-02-05 20:02:09,512 - INFO - Row 16331/19706: Searching for Foster, D.
2026-02-05 20:02:09,745 - INFO - Row 16332/19706: Searching for Jensen, J.F.
2026-02-05 20:02:09,982 - INFO - Row 16333/19706: Searching for Vieira, E.
2026-02-05 20:02:10,224 - INFO - Row 16334/19706: Searching for Hansen, T.
2026-02-05 20:02:10,431 - ERROR - Error searching for title 'The moderating effects of financial broad-scope trust on consumer knowledge, cognitive effort, and financial healthiness': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AThe+moderating+effects+of+financial+broad-scope+trust+on+consumer+knowledge%2C+cognitive+effort%2C+and+financial+healthiness&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:02:10,433 - INFO - Row 16335/19706: Searching for Gerrans, P.
2026-02-05 20:02:10,643 - ERROR - Error searching for title 'Financial Adviser Anxiety, Financial Literacy, and Financial Advice Seeking': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AFinancial+Adviser+Anxiety%2C+Financial+Literacy%2C+and+Financial+Advice+Seeking&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:02:10,645 - INFO - Row 16336/19706: Searching for Hershey, D.A.
2026-02-05 20:02:10,839 - ERROR - Error searching for title 'Financial Adviser Anxiety, Financial Literacy, and Financial Advice Seeking': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AFinancial+Adviser+Anxiety%2C+Financial+Literacy%2C+and+Financial+Advice+Seeking&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:02:10,841 - INFO - Row 16337/19706: Searching for Jorgensen, B.L.
2026-02-05 20:02:11,080 - INFO - Row 16338/19706: Searching for Rappleyea, D.L.
2026-02-05 20:02:11,331 - INFO - Row 16339/19706: Searching for Schweichler, J.T.
2026-02-05 20:02:11,738 - INFO - Row 16340/19706: Searching for Fang, X.
2026-02-05 20:02:11,968 - INFO - Row 16341/19706: Searching for Fitzgerald, M.P.
2026-02-05 20:02:12,219 - INFO - Row 16342/19706: Searching for Bias, T.K.
2026-02-05 20:02:12,658 - INFO - Row 16343/19706: Searching for Berti, A.E.
2026-02-05 20:02:12,905 - INFO - Row 16344/19706: Searching for Ajello, A.M.
2026-02-05 20:02:13,150 - INFO - Row 16345/19706: Searching for Aprea, C.
2026-02-05 20:02:13,399 - INFO - Row 16346/19706: Searching for Castelli, I.
2026-02-05 20:02:13,782 - INFO - Row 16347/19706: Searching for Lombardi, E.
2026-02-05 20:02:14,051 - INFO - Row 16348/19706: Searching for Marchetti, A.
2026-02-05 20:02:14,282 - INFO - Row 16349/19706: Searching for Massaro, D.
2026-02-05 20:02:14,636 - INFO - Row 16350/19706: Searching for Rupprecht, M.
2026-02-05 20:02:14,931 - INFO - Row 16351/19706: Searching for Annuß, C.
2026-02-05 20:02:15,176 - INFO - Row 16352/19706: Searching for Brown, N.
2026-02-05 20:02:15,396 - INFO - Row 16353/19706: Searching for Frey, J.J.
2026-02-05 20:02:15,657 - INFO - Row 16354/19706: Searching for Sherraden, M.S.
2026-02-05 20:02:16,039 - INFO - Row 16355/19706: Searching for Birkenmaier, J.
2026-02-05 20:02:16,654 - INFO - Row 16356/19706: Searching for Wilkinson, A.
2026-02-05 20:02:17,031 - INFO - Row 16357/19706: Searching for Pettifor, A.
2026-02-05 20:02:17,572 - INFO - Row 16358/19706: Searching for Rosenberg, M.
2026-02-05 20:02:18,191 - INFO - Row 16359/19706: Searching for Halpern, C.T.
2026-02-05 20:02:18,580 - INFO - Row 16360/19706: Searching for Thirumurthy, H.
2026-02-05 20:02:19,111 - INFO - Row 16361/19706: Searching for Collinson, M.A.
2026-02-05 20:02:19,729 - INFO - Row 16362/19706: Searching for Kahn, K.
